class,file,image,p_aug4,pred_aug4,p_noaug,delta_noaug,pred_noaug,p_HF,delta_HF,pred_HF
Normal,20220323_144029B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220323_144029B.png,0.99933260679245,Normal,0.999336302280426,-3.6954879760742188e-06,Normal,0.9999366998672485,-0.000604093074798584,Normal
Normal,20220323_144140B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220323_144140B.png,0.5774450898170471,Normal,0.9501658082008362,-0.37272071838378906,Normal,0.9647330045700073,-0.3872879147529602,Normal
Normal,20220323_144229B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220323_144229B.png,0.9992876648902893,Normal,0.9951702952384949,0.004117369651794434,Normal,0.9987847208976746,0.0005029439926147461,Normal
Normal,20220323_144249B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220323_144249B.png,0.9997478127479553,Normal,0.9898389577865601,0.009908854961395264,Normal,0.9741973876953125,0.025550425052642822,Normal
Normal,20220323_144335B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220323_144335B.png,0.9984258413314819,Normal,0.9954617619514465,0.0029640793800354004,Normal,0.9963290095329285,0.002096831798553467,Normal
Normal,20220325_145544B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220325_145544B.png,0.9990057349205017,Normal,0.9739034175872803,0.025102317333221436,Normal,0.9967261552810669,0.0022795796394348145,Normal
Normal,20220325_150057B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220325_150057B.png,0.9994413256645203,Normal,0.9930879473686218,0.0063533782958984375,Normal,0.9984195232391357,0.0010218024253845215,Normal
Normal,20220328_100343B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220328_100343B.png,0.9717816710472107,Normal,0.9727990627288818,-0.0010173916816711426,Normal,0.8048632144927979,0.16691845655441284,Normal
Normal,20220328_100348B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220328_100348B.png,0.9781525731086731,Normal,0.8708696961402893,0.10728287696838379,Normal,0.7772743105888367,0.20087826251983643,Normal
Normal,20220328_100530B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220328_100530B.png,0.999946117401123,Normal,0.9780656695365906,0.02188044786453247,Normal,0.9994949102401733,0.00045120716094970703,Normal
Normal,20220328_101338B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220328_101338B.png,0.9999945163726807,Normal,0.9999345541000366,5.996227264404297e-05,Normal,0.9999864101409912,8.106231689453125e-06,Normal
Normal,20220328_101343B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220328_101343B.png,0.999993085861206,Normal,0.9997796416282654,0.00021344423294067383,Normal,0.9999548196792603,3.826618194580078e-05,Normal
Normal,20220330_143312B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220330_143312B.png,0.9996490478515625,Normal,0.9424513578414917,0.0571976900100708,Normal,0.9933738708496094,0.006275177001953125,Normal
Normal,20220330_143326B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220330_143326B.png,0.9985191226005554,Normal,0.9619694352149963,0.03654968738555908,Normal,0.9993081092834473,-0.0007889866828918457,Normal
Normal,20220330_143404B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220330_143404B.png,0.999916672706604,Normal,0.9944475889205933,0.005469083786010742,Normal,0.9998372793197632,7.939338684082031e-05,Normal
Psoriasis,20210108_161930B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210108_161930B.png,0.49696052074432373,Psoriasis,0.15346738696098328,0.34349313378334045,Eczema,0.0012385789304971695,0.4957219362258911,Eczema
Psoriasis,20210108_161956B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210108_161956B.png,0.8267719745635986,Psoriasis,0.2914663553237915,0.5353056192398071,Solar lentigo,0.09747260808944702,0.7292993664741516,Solar lentigo
Psoriasis,20210108_162731B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210108_162731B.png,0.9979420304298401,Psoriasis,0.9962010979652405,0.0017409324645996094,Psoriasis,0.9998799562454224,-0.0019379258155822754,Psoriasis
Psoriasis,20210108_162856B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210108_162856B.png,0.9999716281890869,Psoriasis,0.9902417063713074,0.009729921817779541,Psoriasis,0.9997499585151672,0.00022166967391967773,Psoriasis
Psoriasis,20210129_144556B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210129_144556B.png,0.9983837604522705,Psoriasis,0.8773452639579773,0.12103849649429321,Psoriasis,0.9867858290672302,0.011597931385040283,Psoriasis
Psoriasis,20210129_144605B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210129_144605B.png,0.9993083477020264,Psoriasis,0.779521107673645,0.21978724002838135,Psoriasis,0.9976237416267395,0.0016846060752868652,Psoriasis
Psoriasis,20210129_144946B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210129_144946B.png,0.9999955892562866,Psoriasis,0.9994375109672546,0.0005580782890319824,Psoriasis,0.9992179870605469,0.0007776021957397461,Psoriasis
Psoriasis,20210129_145038B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210129_145038B.png,0.9999600648880005,Psoriasis,0.9981400966644287,0.0018199682235717773,Psoriasis,0.9989262223243713,0.0010338425636291504,Psoriasis
Psoriasis,20210201_113208B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210201_113208B.png,0.9999016523361206,Psoriasis,0.9917894601821899,0.008112192153930664,Psoriasis,0.9999746084213257,-7.295608520507812e-05,Psoriasis
Psoriasis,20210201_113231B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210201_113231B.png,0.997784435749054,Psoriasis,0.7868703603744507,0.21091407537460327,Psoriasis,0.9968146681785583,0.0009697675704956055,Psoriasis
Psoriasis,20210219_163441B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210219_163441B.png,0.9999849796295166,Psoriasis,0.9991316199302673,0.0008533596992492676,Psoriasis,0.9995415210723877,0.00044345855712890625,Psoriasis
Psoriasis,20210219_163827B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210219_163827B.png,0.9999916553497314,Psoriasis,0.9989562034606934,0.001035451889038086,Psoriasis,0.9998120665550232,0.00017958879470825195,Psoriasis
Psoriasis,20210310_163819B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210310_163819B.png,0.9979466795921326,Psoriasis,0.9614812731742859,0.03646540641784668,Psoriasis,0.9994450211524963,-0.0014983415603637695,Psoriasis
Psoriasis,20210310_163851B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210310_163851B.png,0.9960156083106995,Psoriasis,0.9882339239120483,0.007781684398651123,Psoriasis,0.9985589385032654,-0.002543330192565918,Psoriasis
Psoriasis,20210310_163917B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210310_163917B.png,0.9887821078300476,Psoriasis,0.9778181314468384,0.010963976383209229,Psoriasis,0.9877611398696899,0.001020967960357666,Psoriasis
Psoriasis,20210310_163959B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210310_163959B.png,0.9998648166656494,Psoriasis,0.9962544441223145,0.003610372543334961,Psoriasis,0.9985170960426331,0.0013477206230163574,Psoriasis
Psoriasis,20210310_164008B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210310_164008B.png,0.9999444484710693,Psoriasis,0.985005795955658,0.014938652515411377,Psoriasis,0.9797152280807495,0.020229220390319824,Psoriasis
Psoriasis,20210310_164354B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210310_164354B.png,0.9978969097137451,Psoriasis,0.93410724401474,0.06378966569900513,Psoriasis,0.9970124959945679,0.0008844137191772461,Psoriasis
Psoriasis,20210310_164806B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210310_164806B.png,0.9999622106552124,Psoriasis,0.999453604221344,0.0005086064338684082,Psoriasis,0.9999274015426636,3.4809112548828125e-05,Psoriasis
Psoriasis,20210310_165328B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210310_165328B.png,0.9999960660934448,Psoriasis,0.9987406134605408,0.0012554526329040527,Psoriasis,0.9999325275421143,6.35385513305664e-05,Psoriasis
Psoriasis,20210407_173135B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210407_173135B.png,0.6108034253120422,Psoriasis,0.14862878620624542,0.462174654006958,Normal,0.9884169697761536,-0.37761354446411133,Psoriasis
Psoriasis,20210407_173941B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210407_173941B.png,0.9953112006187439,Psoriasis,0.9746448993682861,0.020666301250457764,Psoriasis,0.9983483552932739,-0.0030371546745300293,Psoriasis
Psoriasis,20210407_173956B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210407_173956B.png,0.9979963898658752,Psoriasis,0.9694443941116333,0.028551995754241943,Psoriasis,0.9851904511451721,0.012805938720703125,Psoriasis
Psoriasis,20210407_174027B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210407_174027B.png,0.9970347881317139,Psoriasis,0.9233812093734741,0.07365357875823975,Psoriasis,0.9979425072669983,-0.0009077191352844238,Psoriasis
Psoriasis,20210407_174046B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210407_174046B.png,0.3092692196369171,Seborrhoeic keratosis,0.7832751274108887,-0.47400590777397156,Psoriasis,0.4123653173446655,-0.10309609770774841,Seborrhoeic keratosis
Psoriasis,20210416_152508B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210416_152508B.png,0.9993042945861816,Psoriasis,0.872211754322052,0.12709254026412964,Psoriasis,0.9899807572364807,0.009323537349700928,Psoriasis
Psoriasis,20210416_152623B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210416_152623B.png,0.9958536624908447,Psoriasis,0.9218760132789612,0.07397764921188354,Psoriasis,0.9954327344894409,0.0004209280014038086,Psoriasis
Psoriasis,20210416_153116B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20210416_153116B.png,0.9951470494270325,Psoriasis,0.9795635342597961,0.015583515167236328,Psoriasis,0.7130501866340637,0.28209686279296875,Psoriasis
Psoriasis,20211217_150202B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20211217_150202B.png,0.9992389678955078,Psoriasis,0.9989500641822815,0.00028890371322631836,Psoriasis,0.9996805191040039,-0.00044155120849609375,Psoriasis
Psoriasis,20211217_150910B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20211217_150910B.png,0.9998732805252075,Psoriasis,0.9938884973526001,0.005984783172607422,Psoriasis,0.9979494214057922,0.0019238591194152832,Psoriasis
Psoriasis,20211217_150914B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20211217_150914B.png,0.9999732971191406,Psoriasis,0.9915252327919006,0.00844806432723999,Psoriasis,0.9987536668777466,0.001219630241394043,Psoriasis
Psoriasis,20211217_150919B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20211217_150919B.png,0.9999929666519165,Psoriasis,0.9947680234909058,0.005224943161010742,Psoriasis,0.9993723034858704,0.0006206631660461426,Psoriasis
Psoriasis,20211217_150931B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20211217_150931B.png,0.9999998807907104,Psoriasis,0.9848095774650574,0.015190303325653076,Psoriasis,0.9999849796295166,1.4901161193847656e-05,Psoriasis
Psoriasis,20211217_150952B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20211217_150952B.png,0.9998369216918945,Psoriasis,0.9837911128997803,0.016045808792114258,Psoriasis,0.9997901320457458,4.678964614868164e-05,Psoriasis
Psoriasis,20220211_163015B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20220211_163015B.png,0.9720301032066345,Psoriasis,0.9432283639907837,0.02880173921585083,Psoriasis,0.986584484577179,-0.014554381370544434,Psoriasis
Psoriasis,20220225_172348B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20220225_172348B.png,0.9946597218513489,Psoriasis,0.9958280920982361,-0.001168370246887207,Psoriasis,0.9976267218589783,-0.0029670000076293945,Psoriasis
Psoriasis,20220225_172403B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20220225_172403B.png,0.9922865629196167,Psoriasis,0.8755441904067993,0.11674237251281738,Psoriasis,0.9693406224250793,0.022945940494537354,Psoriasis
Psoriasis,20220225_172544B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20220225_172544B.png,0.9998388290405273,Psoriasis,0.943309485912323,0.056529343128204346,Psoriasis,0.993125319480896,0.006713509559631348,Psoriasis
Psoriasis,20220323_170008B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20220323_170008B.png,0.9999631643295288,Psoriasis,0.9991961121559143,0.000767052173614502,Psoriasis,0.999967098236084,-3.933906555175781e-06,Psoriasis
Psoriasis,20220323_170044B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20220323_170044B.png,0.9999321699142456,Psoriasis,0.9996283054351807,0.0003038644790649414,Psoriasis,0.9999731779098511,-4.100799560546875e-05,Psoriasis
Psoriasis,20220323_170218B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20220323_170218B.png,0.9998419284820557,Psoriasis,0.9990752935409546,0.0007666349411010742,Psoriasis,0.9999762773513794,-0.00013434886932373047,Psoriasis
Psoriasis,20220323_170516B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20220323_170516B.png,0.9988632202148438,Psoriasis,0.9476538300514221,0.05120939016342163,Psoriasis,0.9993512034416199,-0.00048798322677612305,Psoriasis
Psoriasis,20220323_170953B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20220323_170953B.png,0.9989232420921326,Psoriasis,0.9989815354347229,-5.829334259033203e-05,Psoriasis,0.9999421834945679,-0.0010189414024353027,Psoriasis
Psoriasis,20220323_171108B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20220323_171108B.png,0.8193978071212769,Psoriasis,0.5833155512809753,0.2360822558403015,Psoriasis,0.8034914135932922,0.01590639352798462,Psoriasis
Psoriasis,20220323_171211B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Psoriasis/20220323_171211B.png,0.9999868869781494,Psoriasis,0.999609649181366,0.00037723779678344727,Psoriasis,0.9997915625572205,0.00019532442092895508,Psoriasis
Seborrhoeic keratosis,20210305_100718B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20210305_100718B.png,0.999640703201294,Seborrhoeic keratosis,0.9687091708183289,0.030931532382965088,Seborrhoeic keratosis,0.9949004054069519,0.004740297794342041,Seborrhoeic keratosis
Seborrhoeic keratosis,20210305_100750B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20210305_100750B.png,0.989368736743927,Seborrhoeic keratosis,0.8290624618530273,0.16030627489089966,Seborrhoeic keratosis,0.861114501953125,0.128254234790802,Seborrhoeic keratosis
Seborrhoeic keratosis,20210305_100801B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20210305_100801B.png,0.993133544921875,Seborrhoeic keratosis,0.8604921102523804,0.13264143466949463,Seborrhoeic keratosis,0.949065089225769,0.04406845569610596,Seborrhoeic keratosis
Seborrhoeic keratosis,20210305_100914B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20210305_100914B.png,0.9987621307373047,Seborrhoeic keratosis,0.9914930462837219,0.007269084453582764,Seborrhoeic keratosis,0.9997847676277161,-0.001022636890411377,Seborrhoeic keratosis
Seborrhoeic keratosis,20210305_100939B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20210305_100939B.png,0.977059543132782,Seborrhoeic keratosis,0.7784126996994019,0.19864684343338013,Seborrhoeic keratosis,0.9900623559951782,-0.01300281286239624,Seborrhoeic keratosis
Seborrhoeic keratosis,20210305_100947B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20210305_100947B.png,0.9985993504524231,Seborrhoeic keratosis,0.9878650307655334,0.010734319686889648,Seborrhoeic keratosis,0.9977132081985474,0.0008861422538757324,Seborrhoeic keratosis
Seborrhoeic keratosis,20210305_101119B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20210305_101119B.png,0.20020529627799988,Nevus,0.2382388412952423,-0.03803354501724243,Nevus,0.5829493999481201,-0.38274410367012024,Seborrhoeic keratosis
Seborrhoeic keratosis,20210305_101312B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20210305_101312B.png,0.9989191293716431,Seborrhoeic keratosis,0.2153431475162506,0.7835760116577148,Nevus,0.9938852190971375,0.005033910274505615,Seborrhoeic keratosis
Seborrhoeic keratosis,20210412_105434B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20210412_105434B.png,0.4792841970920563,Psoriasis,0.5645283460617065,-0.08524414896965027,Seborrhoeic keratosis,0.1047508642077446,0.3745333254337311,Psoriasis
Seborrhoeic keratosis,20210412_105553B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20210412_105553B.png,0.9769243597984314,Seborrhoeic keratosis,0.7505196332931519,0.22640472650527954,Seborrhoeic keratosis,0.936086893081665,0.04083746671676636,Seborrhoeic keratosis
Seborrhoeic keratosis,20210412_105801B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20210412_105801B.png,0.0912037044763565,Eczema,0.4791538715362549,-0.38795018196105957,Seborrhoeic keratosis,0.023825403302907944,0.06737829744815826,Normal
Seborrhoeic keratosis,20210412_105841B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20210412_105841B.png,0.9235644936561584,Seborrhoeic keratosis,0.5081177353858948,0.41544675827026367,Seborrhoeic keratosis,0.44146624207496643,0.482098251581192,Seborrhoeic keratosis
Seborrhoeic keratosis,20210412_105908B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20210412_105908B.png,0.8248685002326965,Seborrhoeic keratosis,0.4723917543888092,0.35247674584388733,Seborrhoeic keratosis,0.11323659867048264,0.7116318941116333,Psoriasis
Seborrhoeic keratosis,20210503_125550B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20210503_125550B.png,0.8806251287460327,Seborrhoeic keratosis,0.2917747497558594,0.5888503789901733,Vitiligo,0.6997542381286621,0.1808708906173706,Seborrhoeic keratosis
Seborrhoeic keratosis,20211213_125737B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20211213_125737B.png,0.9996590614318848,Seborrhoeic keratosis,0.8532454967498779,0.14641356468200684,Seborrhoeic keratosis,0.9965019226074219,0.0031571388244628906,Seborrhoeic keratosis
Seborrhoeic keratosis,20211213_130114B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20211213_130114B.png,0.8841734528541565,Seborrhoeic keratosis,0.23307254910469055,0.6511008739471436,Nevus,0.6689315438270569,0.2152419090270996,Seborrhoeic keratosis
Seborrhoeic keratosis,20211224_143412B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20211224_143412B.png,0.999839186668396,Seborrhoeic keratosis,0.9937199354171753,0.006119251251220703,Seborrhoeic keratosis,0.9999405145645142,-0.00010132789611816406,Seborrhoeic keratosis
Seborrhoeic keratosis,20211224_143951B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20211224_143951B.png,0.9291225671768188,Seborrhoeic keratosis,0.08197177201509476,0.8471508026123047,Normal,0.014823587611317635,0.914298951625824,Normal
Seborrhoeic keratosis,20211224_144327B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20211224_144327B.png,0.9987922310829163,Seborrhoeic keratosis,0.9926117062568665,0.006180524826049805,Seborrhoeic keratosis,0.9885724782943726,0.010219752788543701,Seborrhoeic keratosis
Seborrhoeic keratosis,20220214_111103B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20220214_111103B.png,0.7646037340164185,Seborrhoeic keratosis,0.3279757499694824,0.43662798404693604,Nevus,0.8160905838012695,-0.051486849784851074,Seborrhoeic keratosis
Seborrhoeic keratosis,20220214_111111B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20220214_111111B.png,0.024703621864318848,Nevus,0.09992628544569016,-0.07522266358137131,Nevus,0.9091623425483704,-0.8844587206840515,Seborrhoeic keratosis
Seborrhoeic keratosis,20220214_111631B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20220214_111631B.png,0.9999803304672241,Seborrhoeic keratosis,0.9927383065223694,0.007242023944854736,Seborrhoeic keratosis,0.9951769113540649,0.00480341911315918,Seborrhoeic keratosis
Seborrhoeic keratosis,20220214_111734B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20220214_111734B.png,0.9955358505249023,Seborrhoeic keratosis,0.6254691481590271,0.37006670236587524,Seborrhoeic keratosis,0.9232566952705383,0.07227915525436401,Seborrhoeic keratosis
Seborrhoeic keratosis,20220214_111949B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20220214_111949B.png,0.999961256980896,Seborrhoeic keratosis,0.95707768201828,0.04288357496261597,Seborrhoeic keratosis,0.9989506006240845,0.0010106563568115234,Seborrhoeic keratosis
Seborrhoeic keratosis,20220214_124638B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20220214_124638B.png,0.0696336105465889,Normal,0.018663521856069565,0.05097008869051933,Normal,0.19289955496788025,-0.12326594442129135,Solar lentigo
Seborrhoeic keratosis,20220214_124935B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20220214_124935B.png,0.9833652377128601,Seborrhoeic keratosis,0.7829781174659729,0.2003871202468872,Seborrhoeic keratosis,0.9676159620285034,0.01574927568435669,Seborrhoeic keratosis
Seborrhoeic keratosis,20220221_111053B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20220221_111053B.png,0.601302981376648,Seborrhoeic keratosis,0.8971219658851624,-0.2958189845085144,Seborrhoeic keratosis,0.971763551235199,-0.370460569858551,Seborrhoeic keratosis
Seborrhoeic keratosis,20220221_111103B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20220221_111103B.png,0.9586113691329956,Seborrhoeic keratosis,0.9820640087127686,-0.02345263957977295,Seborrhoeic keratosis,0.9920337796211243,-0.03342241048812866,Seborrhoeic keratosis
Seborrhoeic keratosis,20220225_154856B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20220225_154856B.png,0.9948800802230835,Seborrhoeic keratosis,0.8947913646697998,0.10008871555328369,Seborrhoeic keratosis,0.9953516721725464,-0.0004715919494628906,Seborrhoeic keratosis
Seborrhoeic keratosis,20220225_154915B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20220225_154915B.png,0.9992534518241882,Seborrhoeic keratosis,0.996344268321991,0.0029091835021972656,Seborrhoeic keratosis,0.9996364116668701,-0.00038295984268188477,Seborrhoeic keratosis
Seborrhoeic keratosis,20220304_143409B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20220304_143409B.png,0.9941890239715576,Seborrhoeic keratosis,0.976283073425293,0.01790595054626465,Seborrhoeic keratosis,0.9972162246704102,-0.003027200698852539,Seborrhoeic keratosis
Seborrhoeic keratosis,20220304_143420B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Seborrhoeic keratosis/20220304_143420B.png,0.9689915180206299,Seborrhoeic keratosis,0.8395963907241821,0.12939512729644775,Seborrhoeic keratosis,0.8985807299613953,0.07041078805923462,Seborrhoeic keratosis
